STATION,NAME,DATE,TAVG,TMAX,TMIN,TMID
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/1996,,16.7,9.4,13.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/1996,,16.1,5.6,10.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/1996,,18.3,5.6,11.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/1996,,18.9,10,14.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/1996,,17.2,11.7,14.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/1996,,19.4,15.6,17.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/1996,,28.9,17.2,23.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/1996,,35,18.3,26.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/1996,,35.6,18.9,27.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/1996,,34.4,21.7,28.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/1996,,28.3,18.9,23.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/1996,,28.9,16.7,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/1996,,27.8,20,23.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/1996,,21.7,12.2,16.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/1996,,17.2,12.2,14.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/1996,,13.9,12.8,13.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/1996,,15.6,12.2,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/1996,,15.6,11.1,13.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/1996,,22.2,7.8,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/1996,,23.3,9.4,16.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/1997,,3.3,0,1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/1997,,11.7,2.8,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/1997,,18.9,8.9,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/1997,,22.8,10,16.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/1997,,21.7,9.4,15.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/1997,,15.6,6.1,10.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/1997,,6.7,-0.6,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/1997,,5,-3.3,0.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/1997,,2.2,-1.7,0.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/1997,,6.7,0.6,3.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/1997,,2.2,-5,-1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/1997,,-0.6,-6.1,-3.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/1997,,-1.1,-7.2,-4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/1997,,2.2,-7.2,-2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/1997,,5.6,-5.6,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/1997,,10,-5,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/1997,,-5,-10.6,-7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/1997,,-5.6,-10,-7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/1997,,-3.3,-11.7,-7.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/1997,,7.2,-6.1,0.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/1997,,8.3,0,4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/1997,,10.6,0,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/1997,,16.7,2.8,9.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/1997,,7.8,0,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/1997,,12.8,2.8,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/1997,,2.8,-2.2,0.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/1997,,5,-0.6,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/1997,,10,0.6,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/1997,,2.8,-2.8,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/1997,,5,-3.9,0.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/1997,,7.8,1.1,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/1997,,15.6,3.3,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/1997,,9.4,2.2,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/1997,,16.1,4.4,10.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/1997,,5.6,3.3,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/1997,,12.2,4.4,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/1997,,9.4,3.9,6.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/1997,,6.1,2.8,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/1997,,3.9,-0.6,1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/1997,,3.3,-1.7,0.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/1997,,3.9,-0.6,1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/1997,,5,-0.6,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/1997,,6.1,-1.1,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/1997,,2.8,-2.2,0.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/1997,,4.4,-1.1,1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/1997,,9.4,2.8,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/1997,,7.2,-1.7,2.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/1997,,6.7,-0.6,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/1997,,17.8,1.1,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/1997,,22.2,6.1,14.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/1997,,17.8,7.8,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/1997,,22.2,6.1,14.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/1997,,21.7,6.7,14.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/1997,,12.8,1.7,7.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/1997,,13.9,3.9,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/1997,,7.8,-1.7,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/1997,,15.6,0.6,8.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/1997,,25,10.6,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/1997,,18.9,11.1,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/1997,,12.8,7.8,10.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/1997,,21.7,12.2,16.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/1997,,12.8,3.3,8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/1997,,8.3,3.3,5.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/1997,,10.6,7.2,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/1997,,13.3,5,9.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/1997,,9.4,0.6,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/1997,,21.1,3.3,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/1997,,8.3,0.6,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/1997,,16.7,3.3,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/1997,,19.4,3.3,11.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/1997,,11.7,1.7,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/1997,,9.4,2.8,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/1997,,13.3,3.9,8.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/1997,,10.6,1.7,6.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/1997,,6.7,-0.6,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/1997,,13.9,0,6.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/1997,,15,5.6,10.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/1997,,6.7,1.7,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/1997,,13.3,4.4,8.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/1997,,18.9,3.3,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/1997,,19.4,4.4,11.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/1997,,11.1,2.2,6.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/1997,,10.6,1.7,6.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/1997,,12.2,3.3,7.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/1997,,17.2,5.6,11.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/1997,,22.8,3.3,13.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/1997,,21.1,8.3,14.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/1997,,25,12.8,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/1997,,21.7,11.7,16.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/1997,,11.7,0.6,6.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/1997,,16.1,2.8,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/1997,,18.9,6.7,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/1997,,22.8,7.2,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/1997,,26.1,10,18.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/1997,,19.4,11.7,15.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/1997,,19.4,11.1,15.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/1997,,22.8,11.1,16.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/1997,,17.2,6.7,11.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/1997,,8.3,0,4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/1997,,10.6,-2.2,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/1997,,17.2,3.9,10.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/1997,,15.6,6.1,10.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/1997,,18.3,6.7,12.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/1997,,14.4,4.4,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/1997,,17.2,3.3,10.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/1997,,22.2,6.1,14.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/1997,,13.3,5,9.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/1997,,12.2,3.9,8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/1997,,17.2,4.4,10.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/1997,,18.3,5.6,11.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/1997,,14.4,6.1,10.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/1997,,15.6,7.8,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/1997,,12.2,7.2,9.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/1997,,17.8,7.2,12.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/1997,,18.9,10,14.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/1997,,21.1,9.4,15.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/1997,,19.4,8.9,14.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/1997,,19.4,10.6,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/1997,,21.7,9.4,15.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/1997,,23.9,8.3,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/1997,,27.2,13.3,20.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/1997,,21.7,8.9,15.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/1997,,25.6,14.4,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/1997,,18.3,10.6,14.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/1997,,22.8,6.7,14.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/1997,,23.3,11.7,17.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/1997,,21.1,7.8,14.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/1997,,20,5.6,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/1997,,19.4,10.6,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/1997,,16.7,9.4,13.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/1997,,22.8,6.7,14.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/1997,,27.2,10.6,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/1997,,16.7,9.4,13.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/1997,,21.7,6.7,14.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/1997,,25,10.6,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/1997,,19.4,7.8,13.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/1997,,23.9,10.6,17.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/1997,,30,11.7,20.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/1997,,35.6,17.8,26.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/1997,,26.1,15,20.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/1997,,20,10,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/1997,,21.7,8.9,15.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/1997,,23.3,9.4,16.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/1997,,28.9,12.8,20.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/1997,,25,17.8,21.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/1997,,22.8,13.9,18.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/1997,,20.6,11.7,16.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/1997,,21.7,9.4,15.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/1997,,23.3,10,16.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/1997,,24.4,15,19.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/1997,,27.2,16.1,21.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/1998,,1.7,-7.8,-3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/1998,,15.6,0.6,8.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/1998,,17.2,3.3,10.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/1998,,19.4,2.8,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/1998,,18.3,2.8,10.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/1998,,16.7,10,13.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/1998,,17.8,12.2,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/1998,,20.6,13.9,17.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/1998,,17.2,6.7,11.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/1998,,11.1,2.8,6.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/1998,,11.1,2.8,6.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/1998,,6.7,2.2,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/1998,,11.7,1.7,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/1998,,2.8,-2.2,0.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/1998,,5,-0.6,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/1998,,6.7,2.8,4.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/1998,,7.8,3.3,5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/1998,,6.1,1.1,3.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/1998,,3.9,2.2,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/1998,,5,0,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/1998,,5,-1.7,1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/1998,,5,-0.6,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/1998,,10.6,2.2,6.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/1998,,10.6,0.6,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/1998,,7.2,1.1,4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/1998,,7.2,-1.1,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/1998,,6.1,-0.6,2.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/1998,,5,2.8,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/1998,,12.8,2.2,7.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/1998,,8.9,2.8,5.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/1998,,7.8,1.1,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/1998,,8.3,-2.2,3.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/1998,,9.4,-1.7,3.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/1998,,7.8,3.9,5.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/1998,,5.6,2.8,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/1998,,5,3.3,4.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/1998,,6.7,1.7,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/1998,,6.7,1.7,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/1998,,10.6,1.1,5.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/1998,,9.4,-2.2,3.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/1998,,12.2,-1.1,5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/1998,,11.7,1.1,6.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/1998,,14.4,5,9.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/1998,,8.9,1.1,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/1998,,5,0,2.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/1998,,5.6,-2.8,1.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/1998,,6.1,-1.7,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/1998,,13.3,5,9.15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/1998,,13.9,7.2,10.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/1998,,12.8,6.7,9.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/1998,,10,3.9,6.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/1998,,10.6,6.7,8.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/1998,,11.1,6.1,8.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/1998,,7.2,3.9,5.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/1998,,7.8,1.7,4.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/1998,,13.3,5.6,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/1998,,15.6,3.9,9.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/1998,,16.1,2.8,9.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/1998,,16.7,8.3,12.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/1998,,12.8,7.2,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/1998,,12.2,4.4,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/1998,,8.3,2.2,5.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/1998,,10,0.6,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/1998,,8.9,1.7,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/1998,,10.6,0,5.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/1998,,12.8,5,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/1998,,8.9,7.2,8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/1998,,22.2,7.8,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/1998,,11.1,-2.2,4.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/1998,,1.1,-4.4,-1.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/1998,,3.3,-6.7,-1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/1998,,5,-5,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/1998,,13.9,2.2,8.05
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/1998,,7.8,0.6,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/1998,,6.7,0,3.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/1998,,5.6,0,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/1998,,6.7,2.8,4.75
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/1998,,15,6.1,10.55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/1998,,8.3,5.6,6.95
